Code_GHM,Libelle_GHS,Tarif_Public_2022,Tarif_Prive_2022,Tarif_Public_2023,Tarif_Prive_2023,Tarif_Public_2024,Tarif_Prive_2024
06M031,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 1",1651.1,893.7,1766.0,940.37,1868.16,965.2
06M032,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 2",3205.9,1589.4,3429.0,1672.4,3627.46,1716.6
06M033,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 3",4914.0,2520.6,5256.0,2652.24,5560.14,2722.3
06M034,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 4",7440.4,3997.5,7959.0,4206.26,8418.69,4317.4
06M03T,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, très courte durée",304.2,238.5,325.0,251.0,335.34,251.0
06M041,"Hémorragies digestives, niveau 1",1868.2,1032.1,1998.0,1086.04,2113.82,1114.7
06M042,"Hémorragies digestives, niveau 2",3773.2,2264.0,4036.0,2382.28,4269.28,2445.2
06M043,"Hémorragies digestives, niveau 3",6000.9,2822.2,6419.0,2969.63,6789.85,3048.1
06M044,"Hémorragies digestives, niveau 4",7560.7,4441.4,8088.0,4673.4,8554.75,4796.9
06M04T,Transferts et autres séjours courts pour hémorragies digestives,355.4,238.5,380.0,251.0,391.82,251.0
06M051,"Autres tumeurs malignes du tube digestif, niveau 1",1388.2,737.0,1485.0,775.52,1570.71,796.0
06M052,"Autres tumeurs malignes du tube digestif, niveau 2",4795.8,2530.5,5130.0,2662.64,5426.34,2733.0
06M053,"Autres tumeurs malignes du tube digestif, niveau 3",6303.3,3434.2,6743.0,3613.53,7132.05,3709.0
06M054,"Autres tumeurs malignes du tube digestif, niveau 4",10134.8,4911.3,10841.0,5167.87,11467.3,5304.4
06M05T,"Autres tumeurs malignes du tube digestif, très courte durée",355.4,152.3,380.0,160.24,391.82,160.2
06M061,"Occlusions intestinales non dues à une hernie, niveau 1",1702.1,1024.7,1821.0,1078.2,1925.88,1106.7
06M062,"Occlusions intestinales non dues à une hernie, niveau 2",3060.5,1762.8,3274.0,1854.89,3462.92,1903.9
06M063,"Occlusions intestinales non dues à une hernie, niveau 3",4978.7,2580.0,5326.0,2714.72,5633.34,2786.5
06M064,"Occlusions intestinales non dues à une hernie, niveau 4",6515.6,3500.0,6970.0,3682.83,7372.23,3780.2
06M06T,"Occlusions intestinales non dues à une hernie, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
06M071,"Maladies inflammatoires de l'intestin, niveau 1",1660.3,905.7,1776.0,953.02,1878.58,978.2
06M072,"Maladies inflammatoires de l'intestin, niveau 2",3969.8,1836.2,4246.0,1932.14,4491.75,1983.2
06M073,"Maladies inflammatoires de l'intestin, niveau 3",5928.0,2410.5,6341.0,2536.43,6707.39,2603.5
06M074,"Maladies inflammatoires de l'intestin, niveau 4",8163.6,3833.7,8732.0,4033.97,9236.93,4140.6
06M07T,"Maladies inflammatoires de l'intestin, très courte durée",251.9,122.5,269.0,128.87,277.64,128.9
06M081,"Autres affections digestives, âge inférieur à 18 ans, niveau 1",1553.5,588.0,1662.0,618.7,1757.77,635.1
06M082,"Autres affections digestives, âge inférieur à 18 ans, niveau 2",3111.4,1246.7,3328.0,1311.77,3520.51,1346.4
06M083,"Autres affections digestives, âge inférieur à 18 ans, niveau 3",5879.7,1745.0,6289.0,1836.16,6652.71,1884.7
06M084,"Autres affections digestives, âge inférieur à 18 ans, niveau 4",9676.4,2743.2,10351.0,2886.44,10948.63,2962.7
06M08T,"Autres affections digestives, âge inférieur à 18 ans, très courte durée",355.4,168.3,380.0,177.05,391.82,177.1
06M091,"Autres affections digestives, âge supérieur à 17 ans, niveau 1",1606.0,822.2,1718.0,865.12,1817.11,888.0
06M092,"Autres affections digestives, âge supérieur à 17 ans, niveau 2",3573.7,1968.6,3823.0,2071.47,4043.6,2126.2
06M093,"Autres affections digestives, âge supérieur à 17 ans, niveau 3",5735.3,2734.5,6135.0,2877.36,6489.39,2953.4
06M094,"Autres affections digestives, âge supérieur à 17 ans, niveau 4",8238.9,4326.5,8813.0,4552.53,9322.19,4672.8
06M09T,"Autres affections digestives, âge supérieur à 17 ans, très courte durée",304.2,168.3,325.0,177.05,335.34,177.1
06M101,"Ulcères gastroduodénaux compliqués, niveau 1",355.4,122.5,380.0,128.87,391.82,128.9
06M102,"Ulcères gastroduodénaux compliqués, niveau 2",4106.0,1716.5,4392.0,1806.18,4645.91,1853.9
06M103,"Ulcères gastroduodénaux compliqués, niveau 3",6729.2,2789.2,7198.0,2934.89,7613.99,3012.5
06M104,"Ulcères gastroduodénaux compliqués, niveau 4",11046.7,3345.4,11817.0,3520.09,12499.15,3613.1
06M111,"Ulcères gastroduodénaux non compliqués, niveau 1",1292.3,792.7,1382.0,834.13,1462.17,856.2
06M112,"Ulcères gastroduodénaux non compliqués, niveau 2",3303.9,1892.0,3534.0,1990.79,3738.25,2043.4
06M113,"Ulcères gastroduodénaux non compliqués, niveau 3",4585.1,2019.2,4905.0,2124.65,5187.93,2180.8
06M114,"Ulcères gastroduodénaux non compliqués, niveau 4",6873.4,3254.6,7352.0,3424.62,7777.09,3515.1
06M11T,"Ulcères gastroduodénaux non compliqués, très courte durée",304.2,238.5,325.0,251.0,335.34,251.0
06M121,"Douleurs abdominales, niveau 1",1229.2,751.0,1315.0,790.21,1390.86,811.1
06M122,"Douleurs abdominales, niveau 2",2204.9,1199.4,2359.0,1262.02,2494.84,1295.4
06M123,"Douleurs abdominales, niveau 3",3350.1,1798.8,3584.0,1892.77,3790.59,1942.8
06M124,"Douleurs abdominales, niveau 4",5060.3,2751.0,5413.0,2894.64,5725.59,2971.1
06M12T,"Douleurs abdominales, très courte durée",304.2,201.3,325.0,211.78,335.34,211.8
06M131,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 1",2315.7,1139.5,2477.0,1198.98,2620.17,1230.7
06M132,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 2",4992.5,2999.4,5340.0,3156.05,5648.91,3239.5
06M133,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 3",6903.6,3588.8,7385.0,3776.2,7811.27,3876.0
06M134,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 4",10124.4,5843.0,10830.0,6148.23,11455.55,6310.7
06M13T,"Tumeurs malignes de l'oesophage et de l'estomac, très courte durée",304.2,238.5,325.0,251.0,335.34,251.0
06M141,"Invaginations intestinales aigües, niveau 1",469.9,122.5,503.0,128.87,518.03,128.9
06M142,"Invaginations intestinales aigües, niveau 2",2352.0,1568.7,2516.0,1650.61,2661.21,1694.2
06M143,"Invaginations intestinales aigües, niveau 3",3814.9,2600.7,4081.0,2736.51,4316.5,2808.8
06M144,"Invaginations intestinales aigües, niveau 4",5774.0,3119.3,6176.0,3282.19,6533.14,3368.9
06M15Z,Suivi de greffes de l'appareil digestif,469.9,285.4,503.0,300.32,518.03,300.3
06M16Z,Explorations et surveillance pour affections de l'appareil digestif,304.2,122.5,325.0,128.87,335.34,128.9
06M17T,"Soins de stomies digestives, très courte durée",304.2,122.5,325.0,128.87,335.34,128.9
06M17Z,Soins de stomies digestives,2115.4,1057.3,2263.0,1112.48,2393.48,1141.9
06M18T,"Symptômes et autres recours aux soins de la CMD 06, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
06M18Z,Symptômes et autres recours aux soins de la CMD 06,2072.0,952.6,2216.0,1002.39,2344.38,1028.9
06M191,"Affections sévères du tube digestif, niveau 1",406.7,201.3,435.0,211.78,448.3,211.8
06M192,"Affections sévères du tube digestif, niveau 2",3480.0,2041.1,3722.0,2147.66,3937.5,2204.4
06M193,"Affections sévères du tube digestif, niveau 3",5647.6,2689.6,6041.0,2830.12,6390.17,2904.9
06M194,"Affections sévères du tube digestif, niveau 4",8093.9,4132.6,8658.0,4348.49,9158.05,4463.4
06M201,"Tumeurs bénignes de l'appareil digestif, niveau 1",1273.9,692.9,1363.0,729.06,1441.34,748.3
06M202,"Tumeurs bénignes de l'appareil digestif, niveau 2",3035.9,1680.2,3247.0,1767.96,3435.08,1814.7
06M203,"Tumeurs bénignes de l'appareil digestif, niveau 3",4578.9,2396.4,4898.0,2521.6,5180.92,2588.2
06M204,"Tumeurs bénignes de l'appareil digestif, niveau 4",7052.8,3790.2,7544.0,3988.22,7980.08,4093.6
06M20T,"Tumeurs bénignes de l'appareil digestif, très courte durée",251.9,238.5,269.0,251.0,277.64,251.0
06M211,"Autres affections digestives concernant majoritairement la petite enfance, niveau 1",355.4,119.9,380.0,126.15,391.82,129.5
06M212,"Autres affections digestives concernant majoritairement la petite enfance, niveau 2",2482.4,865.1,2655.0,910.3,2808.78,934.4
06M213,"Autres affections digestives concernant majoritairement la petite enfance, niveau 3",3244.7,1138.2,3471.0,1197.67,3671.26,1229.3
06M214,"Autres affections digestives concernant majoritairement la petite enfance, niveau 4",5125.2,2057.0,5482.0,2164.49,5799.09,2221.7
07C061,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 1",4265.9,1367.0,4563.0,1438.37,4702.54,1438.4
07C062,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 2",8357.5,3612.9,8940.0,3801.65,9212.83,3801.7
07C063,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 3",13135.5,5172.2,14051.0,5442.36,14479.91,5442.4
07C064,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 4",24128.7,8762.1,25810.0,9219.78,26598.27,9219.8
07C071,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 1",3341.7,876.7,3575.0,922.49,3683.73,922.5
07C072,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 2",6618.1,2457.2,7079.0,2585.53,7295.4,2585.5
07C073,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 3",9513.9,4181.0,10177.0,4399.43,10487.63,4399.4
07C074,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 4",17795.3,7417.1,19035.0,7804.48,19616.61,7804.5
07C081,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 1",2269.0,968.0,2427.0,1018.58,2501.2,1018.6
07C082,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 2",7359.5,3613.1,7872.0,3801.77,8112.76,3801.8
07C083,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 3",11156.6,5584.2,11934.0,5875.87,12298.44,5875.9
07C084,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 4",21225.1,10349.3,22704.0,10889.88,23397.46,10889.9
07C091,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 1",9536.7,4022.4,10201.0,4232.54,10512.75,4232.5
07C092,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 2",13064.4,6480.9,13975.0,6819.41,14401.53,6819.4
07C093,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 3",16894.9,8794.3,18072.0,9253.63,18624.06,9253.6
07C094,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 4",23892.3,15329.9,25557.0,16130.65,26337.68,16130.7
07C101,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 1",6765.0,2661.3,7236.0,2800.35,7457.43,2800.4
07C102,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 2",9385.9,4009.5,10040.0,4218.9,10346.58,4218.9
07C103,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 3",14549.3,5383.3,15563.0,5664.53,16038.39,5664.5
07C104,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 4",28286.2,9293.0,30257.0,9778.36,31181.32,9778.4
07C111,"Dérivations biliaires, niveau 1",8401.8,4508.2,8987.0,4743.71,9261.68,4743.7
07C112,"Dérivations biliaires, niveau 2",10731.2,6446.6,11479.0,6783.28,11829.53,6783.3
07C113,"Dérivations biliaires, niveau 3",14175.8,9843.5,15164.0,10357.7,15626.72,10357.7
07C114,"Dérivations biliaires, niveau 4",21704.5,17549.8,23217.0,18466.45,23925.9,18466.5
07C121,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 1",5364.0,2490.4,5738.0,2620.43,5913.01,2620.4
07C122,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 2",7789.9,3571.3,8333.0,3757.82,8587.23,3757.8
07C123,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 3",10176.3,5486.7,10885.0,5773.3,11217.86,5773.3
07C124,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 4",16445.7,10448.9,17592.0,10994.65,18128.88,10994.7
07C131,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 1",3216.8,1681.7,3441.0,1769.54,3546.04,1769.5
07C132,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 2",4661.4,2520.8,4986.0,2652.47,5138.43,2652.5
07C133,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 3",6690.8,4061.0,7157.0,4273.06,7375.54,4273.1
07C134,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 4",12371.3,7168.3,13233.0,7542.7,13637.46,7542.7
07C141,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 1",2467.2,1193.2,2639.0,1255.52,2719.75,1255.5
07C142,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 2",4191.9,2112.5,4484.0,2222.82,4620.9,2222.8
07C143,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 3",6488.1,3149.2,6940.0,3313.68,7152.1,3313.7
07C144,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 4",10218.3,5578.5,10930.0,5869.86,11264.08,5869.9
07C14J,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, en ambulatoire",2467.2,1193.2,2639.0,1255.52,2719.75,1255.5
07K02Z,Endoscopies biliaires thérapeutiques et anesthésie : séjours de moins de 2 jours,1722.9,946.7,1843.0,996.14,1899.2,996.1
07K04J,"Endoscopie biliaire diagnostique et anesthésie, en ambulatoire",1167.4,492.0,1249.0,517.73,1286.86,517.7
07K05J,"Séjours comprenant une endoscopie biliaire thérapeutique ou diagnostique sans anesthésie, en ambulatoire",935.4,505.6,1001.0,532.04,1031.16,532.0
07K061,"Actes thérapeutiques par voie vasculaire pour des affections malignes du système hépatobiliaire, niveau 1",2848.3,1430.6,3047.0,1505.28,3139.87,1505.3
07K062,"Actes thérapeutiques par voie vasculaire pour des affections malignes du système hépatobiliaire, niveau 2",4577.0,2104.0,4896.0,2213.94,5045.42,2213.9
07K063,"Actes thérapeutiques par voie vasculaire pour des affections malignes du système hépatobiliaire, niveau 3",5627.8,3226.4,6020.0,3394.88,6203.78,3394.9
07K064,"Actes thérapeutiques par voie vasculaire pour des affections malignes du système hépatobiliaire, niveau 4",11646.5,5880.0,12458.0,6187.15,12838.52,6187.2
07M021,"Affections des voies biliaires, niveau 1",1984.3,1021.5,2123.0,1074.87,2245.2,1103.3
07M022,"Affections des voies biliaires, niveau 2",3576.4,1815.3,3826.0,1910.13,4046.57,1960.6
07M023,"Affections des voies biliaires, niveau 3",4883.6,2751.4,5224.0,2895.15,5525.72,2971.7
07M024,"Affections des voies biliaires, niveau 4",6640.4,4268.1,7103.0,4491.02,7513.5,4609.7
07M02T,"Affections des voies biliaires, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
07M041,"Autres affections hépatiques, niveau 1",1561.9,668.9,1671.0,703.8,1767.2,722.4
07M042,"Autres affections hépatiques, niveau 2",3966.6,1926.2,4243.0,2026.83,4488.12,2080.4
07M043,"Autres affections hépatiques, niveau 3",6302.1,2410.1,6741.0,2536.02,7130.73,2603.0
07M044,"Autres affections hépatiques, niveau 4",8486.9,3678.1,9078.0,3870.2,9602.72,3972.5
07M04T,"Autres affections hépatiques, très courte durée",406.7,168.3,435.0,177.05,448.3,177.1
07M061,"Affections malignes du système hépato-biliaire ou du pancréas, niveau 1",2751.0,1426.2,2943.0,1500.64,3112.68,1540.3
07M062,"Affections malignes du système hépato-biliaire ou du pancréas, niveau 2",4674.0,2381.9,5000.0,2506.27,5288.59,2572.5
07M063,"Affections malignes du système hépato-biliaire ou du pancréas, niveau 3",6853.7,3493.5,7331.0,3676.02,7754.86,3773.2
07M064,"Affections malignes du système hépato-biliaire ou du pancréas, niveau 4",9520.3,5059.3,10184.0,5323.52,10772.08,5464.2
07M06T,"Affections malignes du système hépato-biliaire ou du pancréas, très courte durée",406.7,122.5,435.0,128.87,448.3,128.9
07M071,"Cirrhoses alcooliques, niveau 1",2180.2,1155.8,2332.0,1216.19,2466.88,1248.3
07M072,"Cirrhoses alcooliques, niveau 2",4301.1,2207.8,4601.0,2323.1,4866.66,2384.5
07M073,"Cirrhoses alcooliques, niveau 3",6664.0,2511.1,7128.0,2642.23,7540.19,2712.1
07M074,"Cirrhoses alcooliques, niveau 4",9013.1,3870.5,9641.0,4072.66,10198.18,4180.3
07M07T,"Cirrhoses alcooliques, très courte durée",304.2,152.3,325.0,160.24,335.34,160.2
07M081,"Autres cirrhoses et fibrose hépatique, niveau 1",1011.1,436.6,1082.0,459.42,1144.02,471.6
07M082,"Autres cirrhoses et fibrose hépatique, niveau 2",4314.6,1435.6,4615.0,1510.59,4881.9,1550.5
07M083,"Autres cirrhoses et fibrose hépatique, niveau 3",6692.8,2391.6,7159.0,2516.47,7572.78,2583.0
07M084,"Autres cirrhoses et fibrose hépatique, niveau 4",9256.1,2788.6,9901.0,2934.29,10473.11,3011.8
07M08T,"Autres cirrhoses et fibrose hépatique, très courte durée",406.7,152.3,435.0,160.24,448.3,160.2
07M091,"Hépatites chroniques, niveau 1",755.1,369.8,808.0,389.08,854.39,399.4
07M092,"Hépatites chroniques, niveau 2",3766.6,1186.1,4029.0,1248.07,4261.85,1281.1
07M093,"Hépatites chroniques, niveau 3",5665.8,1484.5,6061.0,1562.08,6410.71,1603.4
07M094,"Hépatites chroniques, niveau 4",7385.8,2307.8,7901.0,2428.3,8356.93,2492.5
07M09T,"Hépatites chroniques, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
07M101,"Pancréatites aigües, niveau 1",2655.5,1410.6,2841.0,1484.32,3004.65,1523.6
07M102,"Pancréatites aigües, niveau 2",3419.7,2134.8,3658.0,2246.31,3869.32,2305.7
07M103,"Pancréatites aigües, niveau 3",6003.4,2838.3,6422.0,2986.52,6792.69,3065.4
07M104,"Pancréatites aigües, niveau 4",9980.1,4273.9,10676.0,4497.13,11292.23,4616.0
07M10T,"Pancréatites aigües, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
07M111,"Autres affections non malignes du pancréas, niveau 1",2159.5,917.6,2310.0,965.5,2443.41,991.0
07M112,"Autres affections non malignes du pancréas, niveau 2",4024.6,2051.0,4305.0,2158.12,4553.71,2215.2
07M113,"Autres affections non malignes du pancréas, niveau 3",6777.8,2570.2,7250.0,2704.46,7668.98,2775.9
