GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
05M18T;Transferts et autres séjours courts pour endocardites aiguës et subaiguës;406,70 €;122,50 €
05M191;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1;469,90 €;285,40 €
05M191;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1;726,20 €;564,00 €
05M192;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 2;1 503,20 €;1 219,00 €
05M193;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 3;2 069,40 €;1 591,90 €
05M194;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 4;2 941,10 €;1 876,10 €
05M20Z;Explorations et surveillance pour affections de l'appareil circulatoire;355,40 €;238,50 €
05M20Z;Explorations et surveillance pour affections de l'appareil circulatoire;786,20 €;776,10 €
05M21E;Infarctus aigu du myocarde avec décès : séjours de moins de 2 jours;951,30 €;1 421,50 €
05M22E;Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours;849,30 €;394,50 €
05M23T;Symptômes et autres recours aux soins de la CMD 05, très courte durée;355,40 €;152,30 €
05M23T;Symptômes et autres recours aux soins de la CMD 05, très courte durée;623,60 €;276,30 €
05M23Z;Symptômes et autres recours aux soins de la CMD 05;1 405,70 €;862,30 €
06C031;Résections rectales, niveau 1;8 478,70 €;4 379,20 €
06C032;Résections rectales, niveau 2;9 975,60 €;5 328,50 €
06C033;Résections rectales, niveau 3;13 458,60 €;6 928,00 €
06C034;Résections rectales, niveau 4;18 851,70 €;9 027,90 €
06C041;Interventions majeures sur l'intestin grêle et le côlon, niveau 1;6 264,90 €;3 665,30 €
06C042;Interventions majeures sur l'intestin grêle et le côlon, niveau 2;8 257,60 €;4 733,40 €
06C043;Interventions majeures sur l'intestin grêle et le côlon, niveau 3;10 896,90 €;6 305,30 €
06C044;Interventions majeures sur l'intestin grêle et le côlon, niveau 4;16 842,20 €;8 600,30 €
06C051;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 1;4 281,70 €;1 693,40 €
06C052;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 2;6 903,20 €;3 002,10 €
06C053;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 3;11 862,60 €;5 207,50 €
06C054;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 4;22 463,50 €;8 415,90 €
06C071;Interventions mineures sur l'intestin grêle et le côlon, niveau 1;3 785,50 €;1 938,50 €
06C072;Interventions mineures sur l'intestin grêle et le côlon, niveau 2;5 388,00 €;3 096,00 €
06C073;Interventions mineures sur l'intestin grêle et le côlon, niveau 3;8 078,00 €;4 946,40 €
06C074;Interventions mineures sur l'intestin grêle et le côlon, niveau 4;16 720,30 €;9 850,00 €
06C081;Appendicectomies compliquées, niveau 1;3 185,50 €;1 327,50 €
06C082;Appendicectomies compliquées, niveau 2;4 631,60 €;2 105,50 €
06C083;Appendicectomies compliquées, niveau 3;6 335,00 €;3 162,10 €
06C084;Appendicectomies compliquées, niveau 4;9 184,00 €;5 057,40 €
06C091;Appendicectomies non compliquées, niveau 1;2 192,60 €;1 057,20 €
06C092;Appendicectomies non compliquées, niveau 2;3 494,40 €;1 600,70 €
06C093;Appendicectomies non compliquées, niveau 3;5 327,60 €;2 876,30 €
06C094;Appendicectomies non compliquées, niveau 4;10 671,10 €;4 681,60 €
06C101;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1;1 415,00 €;519,90 €
06C102;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 2;3 171,30 €;1 987,80 €
06C103;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 3;6 739,30 €;3 592,80 €
06C104;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 4;8 709,30 €;5 665,00 €
06C10J;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, en ambulatoire;1 415,00 €;519,90 €
06C121;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 1;1 649,60 €;878,70 €
06C122;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 2;2 933,00 €;1 706,60 €
06C123;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 3;4 265,20 €;2 445,40 €
06C124;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 4;7 734,70 €;4 026,90 €
06C12J;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, en ambulatoire;1 649,60 €;878,70 €
06C131;Libérations d'adhérences péritonéales, niveau 1;3 719,80 €;1 477,30 €
06C132;Libérations d'adhérences péritonéales, niveau 2;5 544,50 €;2 639,00 €
06C133;Libérations d'adhérences péritonéales, niveau 3;7 592,10 €;3 798,60 €
06C134;Libérations d'adhérences péritonéales, niveau 4;12 704,20 €;5 821,00 €
06C141;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 1;1 343,10 €;610,10 €
06C142;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 2;3 479,70 €;1 744,50 €
06C143;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 3;6 030,60 €;3 077,50 €
06C144;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 4;9 450,20 €;4 756,30 €
06C14J;Interventions sur le rectum et l'anus autres que les résections rectales, en ambulatoire;1 343,10 €;610,10 €
06C151;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 1;2 839,60 €;1 328,10 €
06C152;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 2;4 963,00 €;2 554,80 €
06C153;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 3;7 372,40 €;3 782,70 €
06C154;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 4;13 114,30 €;5 934,60 €
06C161;Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 1;8 148,50 €;5 024,50 €
06C162;Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 2;12 601,40 €;6 938,50 €
06C163;Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 3;16 005,40 €;8 880,10 €
06C164;Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 4;23 457,00 €;11 986,50 €
06C191;Hémorroïdectomies, niveau 1;2 095,80 €;1 208,00 €
06C191;Hémorroïdectomies, niveau 1;1 758,40 €;825,70 €
06C192;Hémorroïdectomies, niveau 2;3 124,40 €;1 692,80 €
06C193;Hémorroïdectomies, niveau 3;6 066,80 €;3 122,80 €
06C194;Hémorroïdectomies, niveau 4;10 977,80 €;4 981,90 €
06C19J;Hémorroïdectomies, en ambulatoire;2 095,80 €;1 208,00 €
06C19J;Hémorroïdectomies, en ambulatoire;1 758,40 €;825,70 €
06C201;Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 1;4 629,50 €;1 895,20 €
06C202;Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 2;7 197,90 €;3 900,80 €
06C203;Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 3;11 885,70 €;7 098,00 €
06C204;Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 4;19 621,80 €;10 812,20 €
06C211;Autres interventions sur le tube digestif par laparotomie, niveau 1;4 098,90 €;1 957,10 €
06C212;Autres interventions sur le tube digestif par laparotomie, niveau 2;6 885,00 €;2 862,20 €
06C213;Autres interventions sur le tube digestif par laparotomie, niveau 3;9 653,20 €;3 614,00 €
06C214;Autres interventions sur le tube digestif par laparotomie, niveau 4;17 472,30 €;5 661,00 €
06C221;Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 1;3 742,40 €;2 076,00 €
06C222;Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 2;6 065,10 €;3 007,70 €
06C223;Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 3;10 074,30 €;4 944,90 €
06C224;Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 4;17 163,40 €;7 417,80 €
06C231;Certaines interventions pour stomies, niveau 1;2 574,40 €;626,30 €
06C232;Certaines interventions pour stomies, niveau 2;5 661,60 €;3 224,70 €
06C233;Certaines interventions pour stomies, niveau 3;8 424,20 €;4 774,30 €
06C234;Certaines interventions pour stomies, niveau 4;19 822,70 €;7 928,30 €
06C23J;Certaines interventions pour stomies, en ambulatoire;2 574,40 €;626,30 €
06C241;Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 1;2 811,00 €;1 580,40 €
06C242;Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 2;4 211,60 €;2 528,40 €
06C243;Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 3;6 743,60 €;3 540,10 €
06C244;Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 4;11 934,80 €;5 626,60 €
06C24J;Cures d'éventrations postopératoires, âge supérieur à 17 ans, en ambulatoire;2 811,00 €;1 580,40 €
06C251;Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 1;1 963,90 €;975,70 €
06C252;Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 2;3 839,80 €;2 071,90 €
06C253;Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 3;5 585,80 €;2 872,30 €
06C254;Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 4;8 895,60 €;4 989,80 €
06C25J;Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, en ambulatoire;1 963,90 €;975,70 €
06K02Z;Endoscopies digestives thérapeutiques et anesthésie : séjours de moins de 2 jours;935,60 €;505,40 €
06K03J;Séjours comprenant une endoscopie digestive thérapeutique sans anesthésie, en ambulatoire;756,00 €;376,60 €
06K04J;Endoscopie digestive diagnostique et anesthésie, en ambulatoire;773,00 €;391,00 €
06K05J;Séjours comprenant une endoscopie digestive diagnostique sans anesthésie, en ambulatoire;655,60 €;269,60 €
06K06J;Affections digestives sans acte opératoire de la CMD 06, avec anesthésie, en ambulatoire;841,00 €;457,00 €
06M021;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 1;1 493,40 €;639,40 €
06M022;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 2;2 764,00 €;927,60 €
06M023;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 3;5 882,60 €;1 743,10 €
06M024;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 4;10 971,20 €;2 090,70 €
06M02T;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, très courte durée;657,70 €;491,00 €
06M02T;Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, très courte durée;304,20 €;238,50 €
06M031;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 1;1 651,10 €;893,70 €
06M032;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 2;3 205,90 €;1 589,40 €
06M033;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 3;4 914,00 €;2 520,60 €
06M034;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 4;7 440,40 €;3 997,50 €
06M03T;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, très courte durée;304,20 €;238,50 €
06M03T;Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, très courte durée;726,50 €;467,70 €
06M041;Hémorragies digestives, niveau 1;1 868,20 €;1 032,10 €
06M042;Hémorragies digestives, niveau 2;3 773,20 €;2 264,00 €
06M043;Hémorragies digestives, niveau 3;6 000,90 €;2 822,20 €
06M044;Hémorragies digestives, niveau 4;7 560,70 €;4 441,40 €
06M04T;Transferts et autres séjours courts pour hémorragies digestives;355,40 €;238,50 €
06M04T;Transferts et autres séjours courts pour hémorragies digestives;827,90 €;479,70 €
06M051;Autres tumeurs malignes du tube digestif, niveau 1;1 388,20 €;737,00 €
06M052;Autres tumeurs malignes du tube digestif, niveau 2;4 795,80 €;2 530,50 €
06M053;Autres tumeurs malignes du tube digestif, niveau 3;6 303,30 €;3 434,20 €
06M054;Autres tumeurs malignes du tube digestif, niveau 4;10 134,80 €;4 911,30 €
06M05T;Autres tumeurs malignes du tube digestif, très courte durée;355,40 €;152,30 €
06M05T;Autres tumeurs malignes du tube digestif, très courte durée;1 388,20 €;737,00 €
06M061;Occlusions intestinales non dues à une hernie, niveau 1;1 702,10 €;1 024,70 €
06M062;Occlusions intestinales non dues à une hernie, niveau 2;3 060,50 €;1 762,80 €
06M063;Occlusions intestinales non dues à une hernie, niveau 3;4 978,70 €;2 580,00 €
06M064;Occlusions intestinales non dues à une hernie, niveau 4;6 515,60 €;3 500,00 €
06M06T;Occlusions intestinales non dues à une hernie, très courte durée;355,40 €;201,30 €
06M06T;Occlusions intestinales non dues à une hernie, très courte durée;700,50 €;373,30 €
06M071;Maladies inflammatoires de l'intestin, niveau 1;1 660,30 €;905,70 €
06M072;Maladies inflammatoires de l'intestin, niveau 2;3 969,80 €;1 836,20 €
06M073;Maladies inflammatoires de l'intestin, niveau 3;5 928,00 €;2 410,50 €
06M074;Maladies inflammatoires de l'intestin, niveau 4;8 163,60 €;3 833,70 €
06M07T;Maladies inflammatoires de l'intestin, très courte durée;251,90 €;122,50 €
06M07T;Maladies inflammatoires de l'intestin, très courte durée;534,80 €;199,00 €
06M081;Autres affections digestives, âge inférieur à 18 ans, niveau 1;1 553,50 €;588,00 €
06M082;Autres affections digestives, âge inférieur à 18 ans, niveau 2;3 111,40 €;1 246,70 €
06M083;Autres affections digestives, âge inférieur à 18 ans, niveau 3;5 879,70 €;1 745,00 €
06M084;Autres affections digestives, âge inférieur à 18 ans, niveau 4;9 676,40 €;2 743,20 €
06M08T;Autres affections digestives, âge inférieur à 18 ans, très courte durée;355,40 €;168,30 €
06M08T;Autres affections digestives, âge inférieur à 18 ans, très courte durée;738,70 €;338,30 €
06M091;Autres affections digestives, âge supérieur à 17 ans, niveau 1;1 606,00 €;822,20 €
06M092;Autres affections digestives, âge supérieur à 17 ans, niveau 2;3 573,70 €;1 968,60 €
06M093;Autres affections digestives, âge supérieur à 17 ans, niveau 3;5 735,30 €;2 734,50 €
