GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
05K232;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 2;4 841,90;2 821,40 €
05K233;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 3;7 415,33;4 463,40 €
05K234;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 4;9 640,03;5 952,30 €
05K23J;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;2 540,91;1 539,20 €
05K241;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 1;2 307,76;1 373,70 €
05K242;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 2;4 858,92;2 859,50 €
05K243;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 3;7 853,05;5 250,70 €
05K244;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 4;8 740,32;6 116,90 €
05K24J;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;2 307,76;1 373,70 €
05K251;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 1;3 031,55;1 845,80 €
05K252;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 2;5 646,43;3 188,20 €
05K253;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 3;9 424,73;5 784,40 €
05K254;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 4;14 075,22;8 568,70 €
05K25J;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;3 031,55;1 845,80 €
05K261;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 1;1 943,34;1 166,80 €
05K262;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 2;3 820,49;2 558,00 €
05K263;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 3;6 017,91;3 449,80 €
05K264;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 4;7 471,82;4 631,00 €
05K26J;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;1 943,34;1 166,80 €
05M041;Infarctus aigu du myocarde, niveau 1;2 120,30;1 374,30 €
05M042;Infarctus aigu du myocarde, niveau 2;3 327,28;1 711,60 €
05M043;Infarctus aigu du myocarde, niveau 3;4 636,54;2 361,80 €
05M044;Infarctus aigu du myocarde, niveau 4;6 893,15;3 453,00 €
05M04T;Infarctus aigu du myocarde, très courte durée;1 056,33;177,10 €
05M04T;Infarctus aigu du myocarde, très courte durée;518,03;349,70 €
05M051;Syncopes et lipothymies, niveau 1;1 577,72;760,00 €
05M052;Syncopes et lipothymies, niveau 2;2 799,94;1 433,50 €
05M053;Syncopes et lipothymies, niveau 3;3 699,75;1 783,60 €
05M054;Syncopes et lipothymies, niveau 4;4 874,48;2 572,50 €
05M05T;Syncopes et lipothymies, très courte durée;749,27;427,10 €
05M05T;Syncopes et lipothymies, très courte durée;391,82;177,10 €
05M061;Angine de poitrine, niveau 1;1 023,55;487,00 €
05M062;Angine de poitrine, niveau 2;2 528,49;1 166,00 €
05M063;Angine de poitrine, niveau 3;3 771,27;1 848,70 €
05M064;Angine de poitrine, niveau 4;5 135,46;2 690,30 €
05M06T;Angine de poitrine, très courte durée;885,6;290,70 €
05M06T;Angine de poitrine, très courte durée;448,3;160,20 €
05M071;Thrombophlébites veineuses profondes, niveau 1;2 996,24;1 529,00 €
05M072;Thrombophlébites veineuses profondes, niveau 2;3 415,03;1 753,60 €
05M073;Thrombophlébites veineuses profondes, niveau 3;4 737,35;2 391,70 €
05M074;Thrombophlébites veineuses profondes, niveau 4;7 030,77;3 273,10 €
05M07T;Thrombophlébites veineuses profondes, très courte durée;858,47;477,00 €
05M07T;Thrombophlébites veineuses profondes, très courte durée;335,34;177,10 €
05M081;Arythmies et troubles de la conduction cardiaque, niveau 1;1 017,18;551,10 €
05M082;Arythmies et troubles de la conduction cardiaque, niveau 2;2 776,76;1 387,70 €
05M083;Arythmies et troubles de la conduction cardiaque, niveau 3;4 027,54;2 000,70 €
05M084;Arythmies et troubles de la conduction cardiaque, niveau 4;5 231,47;2 768,00 €
05M08T;Arythmies et troubles de la conduction cardiaque, très courte durée;335,34;551,10 €
05M08T;Arythmies et troubles de la conduction cardiaque, très courte durée;1 017,18;177,10 €
05M091;Insuffisances cardiaques et états de choc circulatoire, niveau 1;3 152,62;1 533,00 €
05M092;Insuffisances cardiaques et états de choc circulatoire, niveau 2;4 074,57;2 131,00 €
05M093;Insuffisances cardiaques et états de choc circulatoire, niveau 3;5 538,16;2 527,90 €
05M094;Insuffisances cardiaques et états de choc circulatoire, niveau 4;8 297,24;2 950,60 €
05M09T;Insuffisances cardiaques et états de choc circulatoire, très courte durée;391,82;177,10 €
05M09T;Insuffisances cardiaques et états de choc circulatoire, très courte durée;934,88;457,50 €
05M101;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 1;1 635,22;438,50 €
05M102;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 2;4 746,58;3 235,70 €
05M103;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 3;7 374,58;3 462,90 €
05M104;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 4;10 633,62;4 922,00 €
05M10T;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, très courte durée;518,03;128,90 €
05M10T;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, très courte durée;1 000,79;234,60 €
05M111;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 1;2 055,71;1 120,50 €
05M112;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 2;4 079,13;1 582,60 €
05M113;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 3;5 877,39;2 137,10 €
05M114;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 4;8 249,61;3 125,30 €
05M11T;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, très courte durée;391,82;160,20 €
05M11T;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, très courte durée;749,77;318,10 €
05M121;Troubles vasculaires périphériques, niveau 1;2 104,27;991,10 €
05M122;Troubles vasculaires périphériques, niveau 2;3 876,89;1 910,10 €
05M123;Troubles vasculaires périphériques, niveau 3;6 057,69;2 647,20 €
05M124;Troubles vasculaires périphériques, niveau 4;8 615,60;3 850,90 €
05M12T;Troubles vasculaires périphériques, très courte durée;448,3;300,30 €
05M12T;Troubles vasculaires périphériques, très courte durée;904,75;579,30 €
05M131;Douleurs thoraciques, niveau 1;1 372,59;643,50 €
05M132;Douleurs thoraciques, niveau 2;2 313,15;1 309,90 €
05M133;Douleurs thoraciques, niveau 3;3 368,05;1 779,60 €
05M134;Douleurs thoraciques, niveau 4;4 795,69;2 645,10 €
05M13T;Douleurs thoraciques, très courte durée;756,95;415,60 €
05M13T;Douleurs thoraciques, très courte durée;391,82;211,80 €
05M141;Arrêt cardiaque, niveau 1;1 414,89;177,10 €
05M141;Arrêt cardiaque, niveau 1;518,03;592,40 €
05M142;Arrêt cardiaque, niveau 2;3 746,89;1 171,00 €
05M143;Arrêt cardiaque, niveau 3;6 044,27;2 556,60 €
05M144;Arrêt cardiaque, niveau 4;8 581,42;3 576,80 €
05M151;Hypertension artérielle, niveau 1;1 885,66;1 006,10 €
05M152;Hypertension artérielle, niveau 2;3 355,64;1 435,40 €
05M153;Hypertension artérielle, niveau 3;4 123,81;1 884,80 €
05M154;Hypertension artérielle, niveau 4;6 194,09;2 753,60 €
05M15T;Hypertension artérielle, très courte durée;738,3;367,80 €
05M15T;Hypertension artérielle, très courte durée;391,82;177,10 €
05M161;Athérosclérose coronarienne, niveau 1;1 242,12;644,20 €
05M162;Athérosclérose coronarienne, niveau 2;2 915,23;1 801,60 €
05M163;Athérosclérose coronarienne, niveau 3;4 517,40;2 103,40 €
05M164;Athérosclérose coronarienne, niveau 4;6 891,75;3 059,10 €
05M16T;Athérosclérose coronarienne, très courte durée;391,82;373,10 €
05M16T;Athérosclérose coronarienne, très courte durée;764,53;177,10 €
05M171;Autres affections de l'appareil circulatoire, niveau 1;2 033,68;1 043,00 €
05M172;Autres affections de l'appareil circulatoire, niveau 2;3 817,14;1 893,20 €
05M173;Autres affections de l'appareil circulatoire, niveau 3;5 904,80;2 494,20 €
05M174;Autres affections de l'appareil circulatoire, niveau 4;7 769,05;3 539,10 €
05M17T;Autres affections de l'appareil circulatoire, très courte durée;335,34;177,10 €
05M17T;Autres affections de l'appareil circulatoire, très courte durée;695,64;383,70 €
05M181;Endocardites aiguës et subaiguës, niveau 1;5 442,41;339,50 €
05M182;Endocardites aiguës et subaiguës, niveau 2;6 549,61;2 260,50 €
05M183;Endocardites aiguës et subaiguës, niveau 3;10 624,45;3 494,50 €
05M184;Endocardites aiguës et subaiguës, niveau 4;13 377,63;4 375,40 €
05M18T;Transferts et autres séjours courts pour endocardites aiguës et subaiguës;1 161,58;183,20 €
05M18T;Transferts et autres séjours courts pour endocardites aiguës et subaiguës;448,3;128,90 €
05M191;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1;518,03;300,30 €
05M191;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1;821,62;609,10 €
05M192;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 2;1 700,84;1 316,60 €
05M193;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 3;2 341,50;1 719,30 €
05M194;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 4;3 327,74;2 026,30 €
05M20Z;Explorations et surveillance pour affections de l'appareil circulatoire;391,82;251,00 €
05M20Z;Explorations et surveillance pour affections de l'appareil circulatoire;889,59;838,20 €
05M21E;Infarctus aigu du myocarde avec décès : séjours de moins de 2 jours;1 076,33;1 535,30 €
05M22E;Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours;960,93;426,10 €
05M23T;Symptômes et autres recours aux soins de la CMD 05, très courte durée;391,82;160,20 €
05M23T;Symptômes et autres recours aux soins de la CMD 05, très courte durée;705,63;298,40 €
05M23Z;Symptômes et autres recours aux soins de la CMD 05;1 590,54;931,30 €
06C031;Résections rectales, niveau 1;9 346,52;4 608,00 €
06C032;Résections rectales, niveau 2;10 996,62;5 606,80 €
06C033;Résections rectales, niveau 3;14 836,08;7 289,80 €
06C034;Résections rectales, niveau 4;20 781,13;9 499,40 €
06C041;Interventions majeures sur l'intestin grêle et le côlon, niveau 1;6 906,08;3 856,70 €
06C042;Interventions majeures sur l'intestin grêle et le côlon, niveau 2;9 102,74;4 980,60 €
06C043;Interventions majeures sur l'intestin grêle et le côlon, niveau 3;12 012,15;6 634,70 €
06C044;Interventions majeures sur l'intestin grêle et le côlon, niveau 4;18 565,94;9 049,50 €
06C051;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 1;4 844,67;1 828,90 €
06C052;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 2;7 810,81;3 242,40 €
06C053;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 3;13 422,29;5 624,30 €
06C054;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 4;25 417,05;9 089,50 €
06C071;Interventions mineures sur l'intestin grêle et le côlon, niveau 1;4 172,90;2 039,80 €
06C072;Interventions mineures sur l'intestin grêle et le côlon, niveau 2;5 939,50;3 257,70 €
06C073;Interventions mineures sur l'intestin grêle et le côlon, niveau 3;8 904,81;5 204,70 €
06C074;Interventions mineures sur l'intestin grêle et le côlon, niveau 4;18 431,65;10 364,50 €
06C081;Appendicectomies compliquées, niveau 1;3 511,54;1 396,80 €
06C082;Appendicectomies compliquées, niveau 2;5 105,59;2 215,50 €
06C083;Appendicectomies compliquées, niveau 3;6 983,38;3 327,30 €
06C084;Appendicectomies compliquées, niveau 4;10 123,94;5 321,60 €
06C091;Appendicectomies non compliquées, niveau 1;2 416,96;1 112,40 €
06C092;Appendicectomies non compliquées, niveau 2;3 852,05;1 684,30 €
06C093;Appendicectomies non compliquées, niveau 3;5 872,91;3 026,50 €
06C094;Appendicectomies non compliquées, niveau 4;11 763,27;4 926,10 €
06C101;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1;1 601,08;561,50 €
06C102;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 2;3 588,29;2 146,90 €
06C103;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 3;7 625,42;3 880,40 €
06C104;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 4;9 854,44;6 118,40 €
06C10J;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, en ambulatoire;1 601,08;561,50 €
06C121;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 1;1 818,43;924,60 €
06C122;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 2;3 233,16;1 795,80 €
06C123;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 3;4 701,77;2 573,10 €
06C124;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 4;8 526,38;4 237,20 €
06C12J;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, en ambulatoire;1 818,43;924,60 €
06C131;Libérations d'adhérences péritonéales, niveau 1;4 100,50;1 554,40 €
06C132;Libérations d'adhérences péritonéales, niveau 2;6 111,94;2 776,90 €
06C133;Libérations d'adhérences péritonéales, niveau 3;8 369,15;3 997,00 €
06C134;Libérations d'adhérences péritonéales, niveau 4;14 004,47;6 125,00 €
06C141;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 1;1 480,51;642,00 €
06C142;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 2;3 835,88;1 835,60 €
06C143;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 3;6 647,84;3 238,20 €
06C144;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 4;10 417,44;5 004,70 €
06C14J;Interventions sur le rectum et l'anus autres que les résections rectales, en ambulatoire;1 480,51;642,00 €
06C151;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 1;3 130,23;1 397,40 €
06C152;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 2;5 471,00;2 688,20 €
06C153;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 3;8 126,97;3 980,20 €
06C154;Autres interventions sur le tube digestif en dehors des laparotomies, niveau 4;14 456,53;6 244,60 €
06C161;Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 1;8 982,48;5 287,00 €
